Ensembl	symbol	WikiPathways
ENSG00000091483	FH	TCA Cycle and PDHc:WP2453
ENSG00000131473	ACLY	TCA Cycle and PDHc:WP2453
ENSG00000137845	ADAM10	Copper homeostasis:WP3286
ENSG00000169032	MAP2K1	ErbB Signaling Pathway:WP673
ENSG00000174775	HRAS	ErbB Signaling Pathway:WP673
ENSG00000177885	GRB2	ErbB Signaling Pathway:WP673
ENSG00000104823	ECH1	Fatty Acid Biosynthesis:WP357
ENSG00000169710	FASN	Fatty Acid Biosynthesis:WP357
ENSG00000131473	ACLY	Fatty Acid Biosynthesis:WP357
ENSG00000169032	MAP2K1	TCR Signaling Pathway:WP69
ENSG00000099942	CRKL	TCR Signaling Pathway:WP69
ENSG00000174775	HRAS	TCR Signaling Pathway:WP69
ENSG00000136279	DBNL	TCR Signaling Pathway:WP69
ENSG00000177885	GRB2	TCR Signaling Pathway:WP69
ENSG00000179295	PTPN11	TCR Signaling Pathway:WP69
ENSG00000010810	FYN	TCR Signaling Pathway:WP69
ENSG00000149269	PAK1	TCR Signaling Pathway:WP69
ENSG00000055130	CUL1	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000123416	TUBA1B	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000137267	TUBB2A	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000100519	PSMC6	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000130985	UBA1	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000161057	PSMC2	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000126803	HSPA2	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000100764	PSMC1	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000175166	PSMD2	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000127824	TUBA4A	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000145335	SNCA	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000108671	PSMD11	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000188229	TUBB4B	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000087191	PSMC5	Parkin-Ubiquitin Proteasomal System pathway:WP2359
ENSG00000065559	MAP2K4	MAPK Cascade:WP422
ENSG00000169032	MAP2K1	MAPK Cascade:WP422
ENSG00000174775	HRAS	MAPK Cascade:WP422
ENSG00000109339	MAPK10	MAPK Cascade:WP422
ENSG00000213639	PPP1CB	G13 Signaling Pathway:WP524
ENSG00000077264	PAK3	G13 Signaling Pathway:WP524
ENSG00000109339	MAPK10	G13 Signaling Pathway:WP524
ENSG00000134318	ROCK2	G13 Signaling Pathway:WP524
ENSG00000169032	MAP2K1	IL-7 Signaling Pathway:WP205
ENSG00000010810	FYN	IL-7 Signaling Pathway:WP205
ENSG00000169032	MAP2K1	IL-3 Signaling Pathway:WP286
ENSG00000099942	CRKL	IL-3 Signaling Pathway:WP286
ENSG00000134308	YWHAQ	IL-3 Signaling Pathway:WP286
ENSG00000174775	HRAS	IL-3 Signaling Pathway:WP286
ENSG00000177885	GRB2	IL-3 Signaling Pathway:WP286
ENSG00000179295	PTPN11	IL-3 Signaling Pathway:WP286
ENSG00000010810	FYN	IL-3 Signaling Pathway:WP286
ENSG00000166913	YWHAB	IL-3 Signaling Pathway:WP286
ENSG00000150471	LPHN3	GPCRs, Class B Secretin-like:WP334
ENSG00000174775	HRAS	TGF Beta Signaling Pathway:WP560
ENSG00000157766	ACAN	Endochondral Ossification:WP474
ENSG00000169032	MAP2K1	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling:WP732
ENSG00000174775	HRAS	Serotonin Receptor 2 and ELK-SRF/GATA4 signaling:WP732
ENSG00000166266	CUL5	Dual hijack model of Vif in HIV infection:WP3300
ENSG00000154277	UCHL1	Parkinsons Disease Pathway:WP2371
ENSG00000130985	UBA1	Parkinsons Disease Pathway:WP2371
ENSG00000116288	PARK7	Parkinsons Disease Pathway:WP2371
ENSG00000145335	SNCA	Parkinsons Disease Pathway:WP2371
ENSG00000167996	FTH1	Iron metabolism in placenta:WP2007
ENSG00000130540	SULT4A1	Metapathway biotransformation:WP702
ENSG00000084207	GSTP1	Metapathway biotransformation:WP702
ENSG00000105723	GSK3A	B Cell Receptor Signaling Pathway:WP23
ENSG00000169032	MAP2K1	B Cell Receptor Signaling Pathway:WP23
ENSG00000099942	CRKL	B Cell Receptor Signaling Pathway:WP23
ENSG00000174775	HRAS	B Cell Receptor Signaling Pathway:WP23
ENSG00000143621	ILF2	B Cell Receptor Signaling Pathway:WP23
ENSG00000177885	GRB2	B Cell Receptor Signaling Pathway:WP23
ENSG00000179295	PTPN11	B Cell Receptor Signaling Pathway:WP23
ENSG00000010810	FYN	B Cell Receptor Signaling Pathway:WP23
ENSG00000186111	PIP5K1C	B Cell Receptor Signaling Pathway:WP23
ENSG00000166501	PRKCB	B Cell Receptor Signaling Pathway:WP23
ENSG00000126583	PRKCG	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000175793	SFN	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000183023	SLC8A1	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000134308	YWHAQ	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000171132	PRKCE	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000164924	YWHAZ	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000172354	GNB2	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000128245	YWHAH	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000164742	ADCY1	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000091844	RGS17	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000170027	YWHAG	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000078369	GNB1	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000142875	PRKACB	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000186469	GNG2	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000176533	GNG7	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000182901	RGS7	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000005249	PRKAR2B	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000166913	YWHAB	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000069966	GNB5	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000108953	YWHAE	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000166501	PRKCB	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000114302	PRKAR2A	Myometrial Relaxation and Contraction Pathways:WP289
ENSG00000130540	SULT4A1	Sulfation Biotransformation Reaction:WP692
ENSG00000171132	PRKCE	Physiological and Pathological Hypertrophy  of the Heart:WP1528
ENSG00000135744	AGT	Physiological and Pathological Hypertrophy  of the Heart:WP1528
ENSG00000107758	PPP3CB	Physiological and Pathological Hypertrophy  of the Heart:WP1528
ENSG00000138814	PPP3CA	Physiological and Pathological Hypertrophy  of the Heart:WP1528
ENSG00000166501	PRKCB	Physiological and Pathological Hypertrophy  of the Heart:WP1528
ENSG00000090020	SLC9A1	Osteoclast Signaling:WP12
ENSG00000065559	MAP2K4	PDGF Pathway:WP2526
ENSG00000174775	HRAS	PDGF Pathway:WP2526
ENSG00000110514	MADD	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000055130	CUL1	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000105401	CDC37	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000065559	MAP2K4	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000174775	HRAS	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000177885	GRB2	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000175166	PSMD2	BCL-XL prevents the binding of truncated BID to BAX. This is prevented by BAD. BAD can displace tBID from BCL-XL.   :WP231
ENSG00000169032	MAP2K1	Senescence and Autophagy in Cancer:WP615
ENSG00000174775	HRAS	Senescence and Autophagy in Cancer:WP615
ENSG00000197548	ATG7	Senescence and Autophagy in Cancer:WP615
ENSG00000079785	DDX1	DDX1 as a regulatory component of the Drosha microprocessor:WP2942
ENSG00000148672	GLUD1	Urea cycle and metabolism of amino groups:WP497
ENSG00000169032	MAP2K1	EPO Receptor Signaling:WP581
ENSG00000177885	GRB2	EPO Receptor Signaling:WP581
ENSG00000169032	MAP2K1	Integrin-mediated Cell Adhesion:WP185
ENSG00000095637	SORBS1	Integrin-mediated Cell Adhesion:WP185
ENSG00000174775	HRAS	Integrin-mediated Cell Adhesion:WP185
ENSG00000102606	ARHGEF7	Integrin-mediated Cell Adhesion:WP185
ENSG00000213949	ITGA1	Integrin-mediated Cell Adhesion:WP185
ENSG00000177885	GRB2	Integrin-mediated Cell Adhesion:WP185
ENSG00000077264	PAK3	Integrin-mediated Cell Adhesion:WP185
ENSG00000010810	FYN	Integrin-mediated Cell Adhesion:WP185
ENSG00000149269	PAK1	Integrin-mediated Cell Adhesion:WP185
ENSG00000109339	MAPK10	Integrin-mediated Cell Adhesion:WP185
ENSG00000134318	ROCK2	Integrin-mediated Cell Adhesion:WP185
ENSG00000076864	RAP1GAP	TSH signaling pathway:WP2032
ENSG00000169032	MAP2K1	TSH signaling pathway:WP2032
ENSG00000087258	GNAO1	TSH signaling pathway:WP2032
ENSG00000174775	HRAS	TSH signaling pathway:WP2032
ENSG00000127955	GNAI1	TSH signaling pathway:WP2032
ENSG00000078369	GNB1	TSH signaling pathway:WP2032
ENSG00000186469	GNG2	TSH signaling pathway:WP2032
ENSG00000182621	PLCB1	TSH signaling pathway:WP2032
ENSG00000169032	MAP2K1	TSLP Signaling Pathway:WP2203
ENSG00000176105	YES1	TSLP Signaling Pathway:WP2203
ENSG00000179295	PTPN11	TSLP Signaling Pathway:WP2203
ENSG00000010810	FYN	TSLP Signaling Pathway:WP2203
ENSG00000108439	PNPO	Selenium Micronutrient Network:WP15
ENSG00000169032	MAP2K1	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000099942	CRKL	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000174775	HRAS	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000213949	ITGA1	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000177885	GRB2	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000179295	PTPN11	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000149269	PAK1	Signaling of Hepatocyte Growth Factor Receptor:WP313
ENSG00000213949	ITGA1	NOTCH1 regulation of human endothelial cell calcification:WP3413
ENSG00000108424	KPNB1	SREBP signalling:WP1982
ENSG00000105723	GSK3A	SREBP signalling:WP1982
ENSG00000169710	FASN	SREBP signalling:WP1982
ENSG00000131473	ACLY	SREBP signalling:WP1982
ENSG00000169710	FASN	Liver X Receptor Pathway:WP2874
ENSG00000169032	MAP2K1	Interleukin-11 Signaling Pathway:WP2332
ENSG00000176105	YES1	Interleukin-11 Signaling Pathway:WP2332
ENSG00000174775	HRAS	Interleukin-11 Signaling Pathway:WP2332
ENSG00000177885	GRB2	Interleukin-11 Signaling Pathway:WP2332
ENSG00000179295	PTPN11	Interleukin-11 Signaling Pathway:WP2332
ENSG00000010810	FYN	Interleukin-11 Signaling Pathway:WP2332
ENSG00000135862	LAMC1	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000213949	ITGA1	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000172037	LAMB2	miRNA targets in ECM and membrane receptors:WP2911
ENSG00000241973	PI4KA	Ectoderm Differentiation:WP2858
ENSG00000159692	CTBP1	Ectoderm Differentiation:WP2858
ENSG00000010810	FYN	Ectoderm Differentiation:WP2858
ENSG00000145335	SNCA	Ectoderm Differentiation:WP2858
ENSG00000112186	CAP2	Ectoderm Differentiation:WP2858
ENSG00000169032	MAP2K1	Bladder Cancer:WP2828
ENSG00000174775	HRAS	Bladder Cancer:WP2828
ENSG00000111275	ALDH2	Tryptophan metabolism:WP465
ENSG00000165092	ALDH1A1	Tryptophan metabolism:WP465
ENSG00000169032	MAP2K1	AGE/RAGE pathway:WP2324
ENSG00000166501	PRKCB	AGE/RAGE pathway:WP2324
ENSG00000179295	PTPN11	Type II interferon signaling (IFNG):WP619
ENSG00000136928	GABBR2	GPCRs, Class C Metabotropic glutamate, pheromone:WP501
ENSG00000198822	GRM3	GPCRs, Class C Metabotropic glutamate, pheromone:WP501
ENSG00000164082	GRM2	GPCRs, Class C Metabotropic glutamate, pheromone:WP501
ENSG00000099942	CRKL	Interferon type I signaling pathways:WP585
ENSG00000179295	PTPN11	Interferon type I signaling pathways:WP585
ENSG00000010810	FYN	Interferon type I signaling pathways:WP585
ENSG00000117632	STMN1	Retinoblastoma (RB) in Cancer:WP2446
ENSG00000108091	CCDC6	Retinoblastoma (RB) in Cancer:WP2446
ENSG00000087470	DNM1L	Synaptic Vesicle Pathway:WP2267
ENSG00000183020	AP2A2	Synaptic Vesicle Pathway:WP2267
ENSG00000105402	NAPA	Synaptic Vesicle Pathway:WP2267
ENSG00000196961	AP2A1	Synaptic Vesicle Pathway:WP2267
ENSG00000106976	DNM1	Synaptic Vesicle Pathway:WP2267
ENSG00000157152	SYN2	Synaptic Vesicle Pathway:WP2267
ENSG00000105649	RAB3A	Synaptic Vesicle Pathway:WP2267
ENSG00000197959	DNM3	Synaptic Vesicle Pathway:WP2267
ENSG00000161203	AP2M1	Synaptic Vesicle Pathway:WP2267
ENSG00000008056	SYN1	Synaptic Vesicle Pathway:WP2267
ENSG00000116288	PARK7	Synaptic Vesicle Pathway:WP2267
ENSG00000006125	AP2B1	Synaptic Vesicle Pathway:WP2267
ENSG00000168993	CPLX1	Synaptic Vesicle Pathway:WP2267
ENSG00000132639	SNAP25	Synaptic Vesicle Pathway:WP2267
ENSG00000145920	CPLX2	Synaptic Vesicle Pathway:WP2267
ENSG00000073969	NSF	Synaptic Vesicle Pathway:WP2267
ENSG00000220205	VAMP2	Synaptic Vesicle Pathway:WP2267
ENSG00000067715	SYT1	Synaptic Vesicle Pathway:WP2267
ENSG00000106089	STX1A	Synaptic Vesicle Pathway:WP2267
ENSG00000099365	STX1B	Synaptic Vesicle Pathway:WP2267
ENSG00000185666	SYN3	Synaptic Vesicle Pathway:WP2267
ENSG00000136854	STXBP1	Synaptic Vesicle Pathway:WP2267
ENSG00000133216	EPHB2	Transcriptional activation by NRF2:WP3
ENSG00000134308	YWHAQ	SIDS Susceptibility Pathways:WP706
ENSG00000164924	YWHAZ	SIDS Susceptibility Pathways:WP706
ENSG00000128245	YWHAH	SIDS Susceptibility Pathways:WP706
ENSG00000170027	YWHAG	SIDS Susceptibility Pathways:WP706
ENSG00000132639	SNAP25	SIDS Susceptibility Pathways:WP706
ENSG00000142875	PRKACB	SIDS Susceptibility Pathways:WP706
ENSG00000171885	AQP4	SIDS Susceptibility Pathways:WP706
ENSG00000220205	VAMP2	SIDS Susceptibility Pathways:WP706
ENSG00000152642	GPD1L	SIDS Susceptibility Pathways:WP706
ENSG00000005249	PRKAR2B	SIDS Susceptibility Pathways:WP706
ENSG00000166913	YWHAB	SIDS Susceptibility Pathways:WP706
ENSG00000108953	YWHAE	SIDS Susceptibility Pathways:WP706
ENSG00000114302	PRKAR2A	SIDS Susceptibility Pathways:WP706
ENSG00000169710	FASN	SREBF and miR33 in cholesterol and lipid homeostasis:WP2011
ENSG00000154277	UCHL1	Proteasome Degradation:WP183
ENSG00000100519	PSMC6	Proteasome Degradation:WP183
ENSG00000130985	UBA1	Proteasome Degradation:WP183
ENSG00000161057	PSMC2	Proteasome Degradation:WP183
ENSG00000100764	PSMC1	Proteasome Degradation:WP183
ENSG00000175166	PSMD2	Proteasome Degradation:WP183
ENSG00000108671	PSMD11	Proteasome Degradation:WP183
ENSG00000087191	PSMC5	Proteasome Degradation:WP183
ENSG00000092010	PSME1	Proteasome Degradation:WP183
ENSG00000126583	PRKCG	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000175793	SFN	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000183023	SLC8A1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000134308	YWHAQ	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000171132	PRKCE	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000087258	GNAO1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000067842	ATP2B3	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000164924	YWHAZ	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000172354	GNB2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000128245	YWHAH	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000128266	GNAZ	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000164742	ADCY1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000091844	RGS17	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000170027	YWHAG	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000127955	GNAI1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000152495	CAMK4	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000078369	GNB1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000142875	PRKACB	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000186469	GNG2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000157087	ATP2B2	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000176533	GNG7	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000182901	RGS7	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000070961	ATP2B1	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000005249	PRKAR2B	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000166913	YWHAB	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000069966	GNB5	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000108953	YWHAE	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000166501	PRKCB	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000114302	PRKAR2A	Calcium Regulation in the Cardiac Cell:WP536
ENSG00000038427	VCAN	Hair Follicle Development: Induction (Part 1 of 3):WP2804
ENSG00000169032	MAP2K1	Corticotropin-releasing hormone:WP2355
ENSG00000087258	GNAO1	Corticotropin-releasing hormone:WP2355
ENSG00000172354	GNB2	Corticotropin-releasing hormone:WP2355
ENSG00000128266	GNAZ	Corticotropin-releasing hormone:WP2355
ENSG00000127955	GNAI1	Corticotropin-releasing hormone:WP2355
ENSG00000078369	GNB1	Corticotropin-releasing hormone:WP2355
ENSG00000069966	GNB5	Corticotropin-releasing hormone:WP2355
ENSG00000166501	PRKCB	Corticotropin-releasing hormone:WP2355
ENSG00000055130	CUL1	Notch Signaling Pathway:WP61
ENSG00000104695	PPP2CB	Dopamine metabolism:WP2436
ENSG00000142875	PRKACB	Dopamine metabolism:WP2436
ENSG00000065559	MAP2K4	p38 MAPK Signaling Pathway:WP400
ENSG00000174775	HRAS	p38 MAPK Signaling Pathway:WP400
ENSG00000177885	GRB2	p38 MAPK Signaling Pathway:WP400
ENSG00000106211	HSPB1	p38 MAPK Signaling Pathway:WP400
ENSG00000104695	PPP2CB	Diurnally Regulated Genes with Circadian Orthologs:WP410
ENSG00000101558	VAPA	Diurnally Regulated Genes with Circadian Orthologs:WP410
ENSG00000084207	GSTP1	Diurnally Regulated Genes with Circadian Orthologs:WP410
ENSG00000168090	COPS6	NOD pathway:WP1433
ENSG00000165416	SUGT1	NOD pathway:WP1433
ENSG00000169032	MAP2K1	Oncostatin M Signaling Pathway:WP2374
ENSG00000171132	PRKCE	Oncostatin M Signaling Pathway:WP2374
ENSG00000174775	HRAS	Oncostatin M Signaling Pathway:WP2374
ENSG00000177885	GRB2	Oncostatin M Signaling Pathway:WP2374
ENSG00000179295	PTPN11	Oncostatin M Signaling Pathway:WP2374
ENSG00000166501	PRKCB	Oncostatin M Signaling Pathway:WP2374
ENSG00000125730	C3	Complement Activation:WP545
ENSG00000197386	HTT	Mesodermal Commitment Pathway:WP2857
ENSG00000126583	PRKCG	Wnt Signaling Pathway Netpath:WP363
ENSG00000105723	GSK3A	Wnt Signaling Pathway Netpath:WP363
ENSG00000159692	CTBP1	Wnt Signaling Pathway Netpath:WP363
ENSG00000166501	PRKCB	Wnt Signaling Pathway Netpath:WP363
ENSG00000065559	MAP2K4	Apoptosis:WP254
ENSG00000109339	MAPK10	Apoptosis:WP254
ENSG00000175793	SFN	DNA Damage Response:WP707
ENSG00000164885	CDK5	DNA Damage Response:WP707
ENSG00000154001	PPP2R5E	DNA Damage Response (only ATM dependent):WP710
ENSG00000174775	HRAS	DNA Damage Response (only ATM dependent):WP710
ENSG00000177885	GRB2	DNA Damage Response (only ATM dependent):WP710
ENSG00000109339	MAPK10	DNA Damage Response (only ATM dependent):WP710
ENSG00000105723	GSK3A	Glycogen Metabolism:WP500
ENSG00000104695	PPP2CB	Glycogen Metabolism:WP500
ENSG00000112640	PPP2R5D	Glycogen Metabolism:WP500
ENSG00000154001	PPP2R5E	Glycogen Metabolism:WP500
ENSG00000221914	PPP2R2A	Glycogen Metabolism:WP500
ENSG00000105568	PPP2R1A	Glycogen Metabolism:WP500
ENSG00000132507	EIF5A	Translation Factors:WP107
ENSG00000101210	EEF1A2	Translation Factors:WP107
ENSG00000104695	PPP2CB	Monoamine Transport:WP727
ENSG00000008056	SYN1	Monoamine Transport:WP727
ENSG00000135744	AGT	Monoamine Transport:WP727
ENSG00000106089	STX1A	Monoamine Transport:WP727
ENSG00000078053	AMPH	Monoamine Transport:WP727
